,date,daily_evap_mm,daily_evap_m3,sam_et_m3H2O,typha_et_m3H2O,sacstab_et_m3H2O,scal_et_m3H2O,allspp_et_m3H2O
1080,6/14/14,18.01165355,3782.447247,0,3024.47988,1455.088086,213.9245099,4693.492476
1081,6/15/14,18.57387693,3900.514155,0,2678.100489,1261.431971,180.4922177,4120.024678
1082,6/16/14,21.60258509,4536.542869,0,2963.89025,1422.641639,182.7647273,4569.296617
1083,6/17/14,24.74725515,5196.923582,0,3161.753707,1529.904132,179.2572874,4870.915127
1084,6/18/14,23.97443784,5034.631946,0,2915.474005,1399.55277,153.8968418,4468.923617
1085,6/19/14,17.91135097,3761.383704,0,3033.640633,1464.268416,146.1611842,4644.070234
1086,6/20/14,20.71767531,4350.711816,0,3280.367525,1598.200639,142.7349896,5021.303154
1087,6/21/14,22.98903833,4827.698049,0,3503.62767,1719.8864,136.8981891,5360.412259
1088,6/22/14,21.30059761,4473.125499,0,3449.491487,1692.695619,121.0030327,5263.190138
1089,6/23/14,19.1752861,4026.81008,0,3328.14663,1627.9822,103.9476339,5060.076463
1090,6/24/14,20.02473336,4205.194005,0,3325.763096,1627.275332,90.86304714,5043.901475
1091,6/25/14,20.57020235,4319.742493,0,3500.850614,1724.177308,81.65330557,5306.681228
1092,6/26/14,21.38398196,4490.636212,0,3433.250879,1684.2011,67.43199729,5184.883976
1093,6/27/14,22.70615355,4768.292245,0,3499.225673,1724.295658,55.55137739,5279.072708
1094,6/28/14,20.08056136,4216.917885,0,3607.403509,1783.607222,44.01951623,5435.030247
1095,6/29/14,20.69516296,4345.984221,0,3749.77246,1862.265439,32.26741537,5644.305314
1096,6/30/14,20.21109255,4244.329436,0,3785.456691,1883.744565,19.35294958,5688.554206
1097,7/1/14,21.95831206,4611.245532,0,3952.087772,1976.737817,0,5928.825589
1098,7/2/14,20.98053665,4405.912697,0,3847.316086,1922.825006,0,5770.141091
1099,7/3/14,19.75682974,4148.934245,0,3722.05932,1856.063566,0,5578.122886
1100,7/4/14,10.38704095,2181.278599,0,2923.424069,1398.761766,0,4322.185835
1101,7/5/14,17.54334799,3684.103077,0,3465.271175,1717.218932,0,5182.490107
1102,7/6/14,18.64833962,3916.15132,0,3474.672964,1729.648968,0,5204.321932
1103,7/7/14,17.73658644,3724.683152,0,3677.521455,1847.434147,0,5524.955602
1104,7/8/14,14.27274685,2997.276839,0,3247.999973,1598.205685,0,4846.205658
1105,7/9/14,16.97713644,3565.198652,0,3326.42708,1656.441274,0,4982.868354
1106,7/10/14,17.85646863,3749.858412,0,3367.080191,1683.200792,0,5050.280983
1107,7/11/14,21.09737941,4430.449676,0,3591.288305,1817.057506,0,5408.345811
1108,7/12/14,18.77343808,3942.421997,0,3566.746404,1803.834063,0,5370.580467
1109,7/13/14,19.77096896,4151.903482,0,3569.238084,1809.832465,0,5379.07055
1110,7/14/14,16.39809495,3443.599939,0,3157.164178,1584.858431,0,4742.022608
1111,7/15/14,16.5578335,3477.145034,0,3329.799731,1683.666048,0,5013.465779
1112,7/16/14,19.93262631,4185.851524,0,3443.889917,1756.465993,0,5200.35591
1113,7/17/14,19.86429972,4171.50294,0,3327.27301,1689.517804,0,5016.790814
1114,7/18/14,21.43452668,4501.250602,0,3288.548335,1677.248363,0,4965.796698
1115,7/19/14,18.80414041,3948.869485,0,3213.405419,1635.285397,0,4848.690816
1116,7/20/14,18.00368813,3780.774507,0,3152.201059,1602.612092,0,4754.813151
1117,7/21/14,19.76398971,4150.437839,0,3268.353754,1678.853737,0,4947.207491
1118,7/22/14,16.54728932,3474.930757,0,3323.945916,1709.108814,0,5033.05473
1119,7/23/14,19.59521663,4114.995493,0,3577.201717,1860.731687,0,5437.933404
1120,7/24/14,21.14012291,4439.42581,0,3631.353885,1897.910761,0,5529.264646
1121,7/25/14,21.06130318,4422.873668,0,3252.606145,1683.64109,0,4936.247235
1122,7/26/14,20.06750906,4214.176902,0,3189.749018,1655.344701,0,4845.093719
1123,7/27/14,18.15312218,3812.155658,0,2892.604582,1481.302086,0,4373.906668
1124,7/28/14,18.20344654,3822.723773,0,3109.114684,1616.678665,0,4725.793349
1125,7/29/14,18.63981958,3914.362112,0,3247.167035,1703.09589,0,4950.262925
1126,7/30/14,18.96984897,3983.668283,0,3328.075547,1754.871534,0,5082.947081
1127,7/31/14,19.3745542,4068.656382,0,3194.485863,1678.682274,0,4873.168137
1128,8/17/14,18.99225776,3988.37413,0,2796.762063,1537.896761,99.10074408,4433.759569
1129,8/18/14,14.36775051,3017.227607,0,2338.922748,1258.424078,87.51084753,3684.857673
1130,8/19/14,14.14586832,2970.632347,0,2025.120303,1069.514542,79.70002948,3174.334875
1131,8/20/14,15.4043974,3234.923453,0,2251.009357,1220.032601,89.40833667,3560.450295
1132,8/21/14,9.88784781,2076.44804,0,1791.510987,928.1887154,76.4013257,2796.101028
1133,8/22/14,12.06685742,2534.040058,0,1909.522523,1014.925551,82.35066217,3006.798736
1134,8/23/14,14.88727003,3126.326707,0,2188.08591,1196.149923,94.87104653,3479.10688
1135,8/24/14,16.29434855,3421.813196,0,2289.04016,1262.369604,101.4822019,3652.891966
1136,8/25/14,16.11703149,3384.576614,0,2259.003032,1246.77494,103.2028431,3608.980816
1137,8/26/14,16.64642001,3495.748202,0,2223.179243,1232.649186,104.3845421,3560.212971
1138,8/27/14,15.9096869,3341.034249,0,2281.519072,1274.574368,109.6513077,3665.744748
1139,8/28/14,16.4187012,3447.927252,0,2335.720637,1314.808607,114.8929797,3765.422224
1140,8/29/14,16.48286394,3461.401427,0,2342.421385,1324.994162,118.2335351,3785.649083
1141,8/30/14,17.72698108,3722.666026,0,2299.133933,1303.343295,119.3875988,3721.864827
1142,8/31/14,19.42353588,4078.942534,0,2357.413852,1346.241219,125.2441716,3828.899242
1143,9/1/14,17.96742335,3773.158903,0,1995.139859,674.7392166,405.6912991,3075.570375
1144,9/2/14,16.3894374,3441.781854,0,2016.363076,673.2253947,410.5750131,3100.163484
1145,9/3/14,16.27944588,3418.683635,0,2043.415672,673.4849652,416.5834568,3133.484094
1146,9/4/14,17.61770433,3699.717909,0,1994.802183,645.0815932,409.4280675,3049.311844
1147,9/5/14,15.08697929,3168.265651,0,1825.169547,575.9687503,379.5502571,2780.688555
1148,9/6/14,17.36363438,3646.363219,0,1903.805312,594.959389,394.8241392,2893.588841
1149,9/7/14,17.11245638,3593.61584,0,1934.699526,596.7414966,401.4452934,2932.886316
1150,9/8/14,9.974485905,2094.64204,0,1479.059359,428.8831362,321.2229066,2229.165401
1151,9/9/14,9.17766414,1927.309469,0,1554.239447,447.3318938,335.820616,2337.391956
1152,9/10/14,12.85098746,2698.707367,0,1749.293997,508.1120857,370.7032128,2628.109295
1153,9/11/14,13.25098736,2782.707346,0,1819.523355,523.0255546,384.4120088,2726.960918
1154,9/12/14,14.24102585,2990.61543,0,1869.308829,530.4231568,394.5399189,2794.271905
1155,9/13/14,17.69255755,3715.437085,0,1914.877329,535.8068549,404.014825,2854.699009
1156,9/14/14,15.95990414,3351.579869,0,1881.586113,516.4311584,398.914611,2796.931882
1157,9/15/14,15.48462853,3251.771991,0,1985.520021,539.1370059,419.165347,2943.822374
1158,9/16/14,9.703896125,2037.818186,0,1489.267368,376.0203952,331.1136002,2196.401363
1159,9/17/14,9.57664491,2011.095431,0,1551.740976,389.1722252,342.7207898,2283.633991
1160,9/18/14,14.06057111,2952.719932,0,1752.291072,443.4102471,378.9731557,2574.674475
1161,9/19/14,13.46691812,2828.052805,0,1755.475086,435.6181477,380.7894441,2571.882678
1162,9/20/14,11.96459499,2512.564947,0,1745.070394,423.5086145,380.3714474,2548.950456
1163,9/21/14,13.21342821,2774.819925,0,1746.447844,416.6740573,380.9984928,2544.120394
1164,9/22/14,13.79248242,2896.421309,0,1734.337223,404.9200978,379.859188,2519.116509
1165,9/23/14,13.99304996,2938.540492,0,1740.006318,398.8823112,381.4753901,2520.36402
1166,9/24/14,13.58245638,2852.315839,0,1780.764683,401.0206615,390.1910084,2571.976353
1167,9/25/14,13.32594721,2798.448914,0,1769.78749,389.6143548,389.2211128,2548.622958
1168,9/26/14,11.45765722,2406.108015,0,1650.384719,350.4694234,368.4835663,2369.337709
1169,9/27/14,9.690032855,2034.9069,0,1273.360161,251.2652445,298.270464,1822.895869
1170,9/28/14,12.90841124,2710.76636,0,1362.77428,269.3086726,314.1350385,1946.217991
1171,9/29/14,12.93292564,2715.914385,0,1343.322856,258.7900979,311.0672874,1913.180241
1172,9/30/14,13.02599451,2735.458847,0,1318.748744,247.1693989,307.1112323,1873.029375
1173,10/1/14,12.71945835,2671.086253,0,1539.537875,648.8332096,107.6476895,2296.018775
1174,10/2/14,15.05159141,3160.834196,0,1621.816452,683.6644361,113.0930846,2418.573973
1175,10/3/14,13.91291401,2921.711943,0,1634.527774,683.6136233,114.5133646,2432.654762
1176,10/4/14,13.78544561,2894.943577,0,1705.299785,711.2449105,119.4134282,2535.958124
1177,10/5/14,13.34018268,2801.438364,0,1627.006815,666.5922989,115.4992887,2409.098403
1178,10/6/14,11.66169108,2448.955127,0,1515.195434,604.1934383,109.8009215,2229.189793
1179,10/7/14,9.643241149,2025.080641,0,1412.510003,545.4386392,104.7702237,2062.718866
1180,10/8/14,6.813859572,1430.91051,0,1214.553651,444.8739524,93.72406939,1753.151673
1181,10/9/14,10.76136968,2259.887633,0,1418.480815,541.6337051,105.8886681,2066.003188
1182,10/10/14,11.13311999,2337.955199,0,1529.202185,588.2444643,113.1204872,2230.567137
1183,10/11/14,11.0945714,2329.859994,0,1607.50294,617.4010101,118.6354832,2343.539434
1184,10/12/14,14.67492654,3081.734574,0,1604.009138,609.5274873,119.0978857,2332.634511
1185,10/13/14,14.72045932,3091.296457,0,1499.171314,557.2507274,113.181887,2169.603929
1186,10/14/14,14.5434817,3054.131157,0,1476.175684,541.2404027,112.393839,2129.809926
1187,10/15/14,10.68220203,2243.262426,0,1405.983383,501.4040068,109.0658217,2016.453212
1188,10/16/14,11.76961204,2471.618528,0,1488.107412,534.2998286,114.4945738,2136.901815
1189,10/17/14,9.503319196,1995.697031,0,1337.062018,460.366169,106.0316429,1903.45983
1190,10/18/14,10.63539353,2233.432641,0,1437.614303,499.7657505,112.7681326,2050.148186
1191,10/19/14,13.08902402,2748.695044,0,1544.61215,539.3476416,120.1909729,2204.150764
1192,10/20/14,11.0486899,2320.224878,0,1450.638375,494.7429658,114.7558093,2060.13715
1193,10/21/14,11.26428669,2365.500204,0,1493.293019,506.1155887,118.2048749,2117.613483
1194,10/22/14,10.75205268,2257.931063,0,1473.284763,492.3084702,117.5286569,2083.12189
1195,10/23/14,10.60624682,2227.311833,0,1491.203522,493.2081384,119.4103382,2103.821999
1196,10/24/14,10.88797521,2286.474793,0,1546.27416,508.953868,123.6980652,2178.926093
1197,10/25/14,10.75211262,2257.94365,0,1571.715743,512.0595737,126.1497949,2209.925112
1198,10/26/14,10.76605572,2260.871702,0,1531.11708,489.5746084,124.2179158,2144.909604
1199,10/27/14,12.15776624,2553.130911,0,1419.485406,442.5677317,117.1819885,1979.235126
1200,10/28/14,10.6903394,2244.971275,0,1314.607297,398.0152656,110.6940134,1823.316576
1201,10/29/14,10.49974525,2204.946504,0,1308.011287,390.4514007,110.8421505,1809.304839
1202,10/30/14,10.47485011,2199.718524,0,1311.913489,385.5279455,111.9069,1809.348335
1203,10/31/14,13.11250966,2753.627029,0,1429.53052,423.1448502,120.49136,1973.16673
1204,11/1/14,10.5570862,2216.988101,0,1241.953591,351.6086242,108.2090498,1701.771265
1205,11/2/14,13.93365242,2926.067009,0,917.4477077,237.7926887,88.9646881,1244.205084
1206,11/3/14,13.40689973,2815.448944,0,847.9218044,216.8021854,86.57591602,1151.299906
1207,11/4/14,14.84674264,3117.815955,0,976.7065119,263.3768201,99.77438977,1339.857722
1208,11/5/14,15.16905165,3185.500847,0,1142.39235,323.1023876,116.803261,1582.297999
1209,11/6/14,14.70349153,3087.733221,0,1093.203017,306.6235118,116.8915879,1516.718116
1210,11/7/14,11.2196558,2356.127719,0,1083.383497,304.1295422,120.1932038,1507.706243
1211,11/8/14,11.41937096,2398.067901,0,1015.408339,281.0081725,118.2597477,1414.676259
1212,11/9/14,12.03839688,2528.063346,0,1149.433163,329.2021441,135.0287189,1613.664026
1213,11/10/14,10.86747278,2282.169284,0,947.2507536,258.5811666,119.9577488,1325.789669
1214,11/11/14,10.75823675,2259.229717,0,951.8348962,261.2047526,124.4728216,1337.51247
1215,11/12/14,9.545821096,2004.62243,0,922.4362933,251.6516048,125.592853,1299.680751
1216,11/13/14,8.743853412,1836.209217,0,854.0711964,228.2631869,122.3677821,1204.702165
1217,11/14/14,6.206873065,1303.443344,0,702.1543195,172.8790088,109.9640523,984.9973806
1218,11/15/14,8.851406168,1858.795295,0,792.8520046,208.7973438,123.2691933,1124.918542
1219,11/16/14,20.62738105,4331.75002,0,712.6765115,181.9124507,117.3799451,1011.968907
1220,11/17/14,13.25597952,2783.755699,0,486.6794019,102.916898,92.77461224,682.3709122
1221,11/18/14,11.64010865,2444.422817,0,517.4343762,114.8992988,99.54131038,731.8749854
1222,11/19/14,10.54740488,2214.955026,0,512.9295428,113.9171317,102.082728,728.9294025
1223,11/20/14,10.76503268,2260.656863,0,476.3400094,102.1868488,100.0001801,678.5270383
1224,11/21/14,8.741674905,1835.75173,0,432.2026555,85.42073537,97.38518064,615.0085715
1225,11/22/14,9.262682058,1945.163232,0,454.3037524,96.35084339,102.7775037,653.4320996
1226,11/23/14,13.88706309,2916.283249,0,459.0377174,99.21871008,106.4713185,664.7277459
1227,11/24/14,13.8965329,2918.271909,0,432.8320322,91.12893271,105.3579357,629.3189006
1228,11/25/14,11.36035963,2385.675523,0,408.8009832,83.88715783,104.3643573,597.0524983
1229,11/26/14,10.85340973,2279.216043,0,399.257453,81.40951544,105.8073884,586.4743568
1230,11/27/14,10.72668938,2252.60477,0,547.616955,135.0442712,135.1191585,817.7803846
1231,11/28/14,10.41321155,2186.774426,0,588.4362432,150.5626885,146.6712962,885.6702279
1232,11/29/14,10.14514402,2130.480244,0,478.6611718,112.6923184,130.3111466,721.6646368
1233,11/30/14,9.958862429,2091.36111,0,480.7023325,114.15124,134.743968,729.5975406
1234,12/1/14,8.562652942,1798.157118,0,422.9569161,93.96731017,127.4014541,644.3256804
1235,12/2/14,6.282521551,1319.329526,0,352.6966585,68.30530499,117.2815588,538.2835223
1236,12/3/14,6.587940969,1383.467604,0,520.2746491,129.7472434,156.7640822,806.7859746
1237,12/4/14,3.364611336,706.5683805,0,435.3617258,100.1491017,142.6629152,678.1737427
1238,12/5/14,5.41001212,1136.102545,0,465.8738395,113.4659575,153.3056739,732.6454709
1239,12/6/14,4.459332459,936.4598164,0,411.2294624,94.27409218,145.238634,650.7421887
1240,12/7/14,7.078348376,1486.453159,0,434.8114191,105.1747417,154.6951489,694.6813097
1241,12/8/14,5.069205039,1064.533058,0,408.4897523,95.8413091,153.2707255,657.6017869
1242,12/9/14,8.220540488,1726.313502,0,470.4959152,120.4555741,173.8334003,764.7848895
1243,12/10/14,7.417948664,1557.76922,0,419.2773302,103.2507237,165.0072682,687.5353221
1244,12/11/14,7.360345723,1545.672602,0,403.8058144,98.74956559,165.776407,668.3317869
1245,12/12/14,9.479125155,1990.616282,0,407.3440686,100.3727559,172.6878671,680.4046916
1246,12/13/14,8.25161838,1732.83986,0,297.6172394,63.28600488,142.9522929,503.8555371
1247,12/14/14,6.914925308,1452.134315,0,203.4961311,31.29672921,116.1354286,350.9282889
1248,12/15/14,5.706269873,1198.316673,0,173.5866357,20.84057768,110.0498066,304.47702
1249,12/16/14,6.282525454,1319.330345,0,212.1684377,35.87002141,126.761535,374.7999941
1250,12/17/14,4.900668988,1029.140488,0,196.5085188,30.88747193,125.2763875,352.6723782
1251,12/18/14,5.526861228,1160.640858,0,175.3519503,24.92501296,120.4671636,320.7441268
1252,12/19/14,6.92900211,1455.090443,0,169.4713293,24.64599079,121.0315182,315.1488383
1253,12/20/14,6.927690383,1454.81498,0,175.3957571,27.75238607,127.3519832,330.5001264
1254,12/21/14,6.583540243,1382.543451,0,164.0692682,24.86139272,126.3445363,315.2751972
1255,12/22/14,7.312011555,1535.522426,0,185.1300553,33.62614916,139.9261886,358.6823931
1256,12/23/14,13.73326614,2883.98589,0,203.2164775,41.26787834,153.3021447,397.7865006
1257,12/24/14,10.47344741,2199.423957,0,154.6505437,25.01455319,134.184131,313.8492279
1258,12/25/14,12.00880114,2521.84824,0,114.1131881,11.49789775,117.4088301,243.0199159
1259,12/26/14,10.8528117,2279.090458,0,55.82161341,NA,87.67173613,135.9516339
